route_id,trip_id,service_id,direction_id,shape_id
15213,2369979,6,1,186346
15213,2369980,6,0,74185
15213,2369981,6,1,186346
15213,2369982,6,0,74185
15213,2369983,6,1,186346
15213,2369985,6,0,74185
15213,2369986,6,1,186346
15213,2369987,6,0,74185
15213,2369988,6,1,186346
15213,2369989,6,0,74185
15213,2369990,6,1,186346
15213,2369991,6,0,74185
15213,2369992,6,1,186346
15213,2369993,6,0,74185
15213,2369994,6,1,186346
15213,2369995,6,0,74185
15213,2369996,6,1,186346
15213,2369997,6,0,74185
15213,2369998,6,1,186346
15213,2369999,6,0,74185
15213,2370000,6,1,186346
15213,2370002,6,0,74185
15213,2370003,6,1,186346
15213,2370004,6,0,74185
15213,2370005,6,1,186346
15213,2370006,6,0,74185
15213,2370007,6,1,186346
15213,2370008,6,0,74185
15213,2370009,6,1,186346
15213,2370010,6,0,74185
15213,2370011,6,1,186346
15213,2370013,6,0,74185
15213,2370014,6,1,186346
15213,2370016,6,0,74185
15213,2370017,6,1,186346
15213,2370019,6,0,74185
15213,2370020,6,1,186346
15213,2370022,6,0,74185
15213,2370023,6,1,186346
15213,2370024,6,0,74185
15213,2370025,6,1,186346
15213,2370026,6,0,74185
15213,2370027,6,1,186346
15213,2370028,6,0,74185
15213,2370029,6,1,186346
15213,2370030,6,0,74185
15213,2370031,6,1,186346
15213,2370032,6,0,74185
15213,2370033,6,1,186346
15213,2370036,6,0,74185
15213,2370037,11,1,186346
15227,2370140,6,0,186348
15227,2370141,6,1,185674
15227,2370143,6,0,186348
15227,2370144,6,1,185674
15227,2370145,6,0,186348
15227,2370146,6,1,185674
15227,2370147,6,0,186348
15227,2370148,6,1,185674
15227,2370149,6,0,186348
15227,2370150,6,1,185674
15227,2370151,6,0,186348
15227,2370152,6,1,185674
15227,2370155,6,0,186348
15227,2370156,6,1,185674
15227,2370157,6,0,186348
15227,2370158,6,1,185674
15227,2370159,6,0,186348
15227,2370160,6,1,185674
15227,2370161,6,0,186348
15227,2370162,6,1,185674
15227,2370163,6,0,186348
15227,2370164,6,1,185674
15227,2370165,6,0,186348
15227,2370166,6,1,185674
15227,2370168,6,0,186348
15227,2370170,6,0,186348
15227,2370171,6,1,185674
15227,2370172,6,0,186348
15227,2370173,6,1,185674
15227,2370175,6,0,186348
15227,2370176,6,1,185674
15227,2370177,6,0,186348
15227,2370178,6,1,185674
15227,2370179,6,0,186348
15227,2370180,6,1,185674
15227,2370183,6,0,186348
15227,2370184,6,1,185674
15227,2370185,6,0,186348
15227,2370186,6,1,185674
15227,2370187,6,0,186348
15227,2370188,6,1,185674
15227,2370189,6,0,186348
15227,2370190,6,1,185674
15227,2370191,6,0,186348
15227,2370192,6,1,185674
15227,2370194,6,0,186348
15227,2370195,6,1,185674
15227,2370197,6,1,185674
15253,2370299,6,0,186122
15253,2370300,6,1,186345
15253,2370301,6,0,186122
15253,2370302,6,1,186345
15253,2370303,6,0,186122
15253,2370304,6,1,186188
15253,2370306,6,0,186122
15253,2370307,6,1,186345
15253,2370308,6,0,186122
15253,2370309,6,1,186345
15253,2370310,6,0,186185
15253,2370311,6,0,186122
15253,2370312,6,1,186345
15253,2370313,6,1,186345
15253,2370314,6,0,186122
15253,2370315,6,1,186345
15253,2370316,6,0,186122
15253,2370317,6,1,186345
15253,2370318,6,0,186122
15253,2370319,6,1,186345
15253,2370321,6,0,186122
15253,2370322,6,1,186345
15253,2370323,6,0,186122
15253,2370324,6,1,186345
15253,2370325,6,0,186122
15253,2370326,6,1,186345
15253,2370327,6,0,186122
15253,2370328,6,1,186345
15253,2370329,6,0,186122
15253,2370330,6,1,186345
15253,2370332,6,0,186122
15253,2370333,6,1,186345
15253,2370335,6,0,186122
15253,2370336,6,1,186345
15253,2370337,6,0,186122
15253,2370338,6,1,186345
15253,2370340,6,0,186122
15253,2370341,6,1,186345
15253,2370342,6,0,186122
15253,2370343,6,1,186345
15253,2370345,6,0,186122
15253,2370346,6,1,186345
15253,2370347,6,0,186122
15253,2370348,6,1,186345
15253,2370349,6,0,186122
15253,2370350,6,1,186188
15253,2370352,6,0,186122
15253,2370353,6,1,186345
15253,2370355,6,0,186185
15253,2370356,6,1,186345
15253,2370357,6,0,186122
15253,2370358,6,1,186345
15253,2370360,6,0,186122
15253,2370361,6,1,186345
15253,2370364,6,0,186122
15253,2370365,6,1,186188
15253,2370367,6,0,186122
15253,2370368,6,1,186345
15253,2370369,6,0,186185
15253,2370371,6,1,186345
15253,2370373,6,0,186122
15253,2370374,6,1,186345
15192,2371838,1,0,186357
15192,2371839,1,1,185859
15192,2371840,1,0,186357
15192,2371841,1,1,185859
15192,2371842,1,1,185859
15192,2371843,1,0,186357
15192,2371845,1,0,186357
15192,2371846,1,1,185859
15192,2371847,1,0,186357
15192,2371848,1,1,185859
15192,2371849,1,0,186357
15192,2371850,1,1,185859
15192,2371851,1,0,186357
15192,2371852,1,1,185859
15192,2371853,1,0,186357
15192,2371854,1,1,185859
15192,2371855,1,0,186357
15192,2371856,1,1,185859
15192,2371857,1,0,186357
15192,2371858,1,1,185859
15192,2371859,1,0,186357
15192,2371860,1,1,185859
15192,2371861,1,0,186357
15192,2371862,1,1,185859
15192,2371863,1,0,186357
15192,2371864,1,1,185859
15192,2371865,1,0,186357
15192,2371866,1,1,185859
15192,2371867,1,0,186357
15192,2371868,1,1,185859
15192,2371870,1,0,186357
15192,2371871,1,1,185859
15192,2371872,1,0,186357
15192,2371873,1,1,185859
15192,2371874,1,0,186357
15192,2371875,1,1,185859
15192,2371876,1,0,186357
15192,2371877,1,1,185859
15192,2371878,1,0,186357
15192,2371879,1,1,185859
15192,2371880,1,0,186357
15192,2371881,1,1,185859
15192,2371882,1,0,186357
15192,2371883,1,1,185859
15192,2371884,1,0,186357
15192,2371885,1,1,185859
15192,2371886,1,0,186357
15192,2371887,1,1,185859
15192,2371888,1,0,186357
15192,2371889,1,1,185859
15192,2371890,1,0,186357
15192,2371891,1,1,185859
15192,2371892,1,0,186357
15192,2371893,1,1,185859
15192,2371894,5,0,186357
15192,2371895,5,1,185859
15192,2371902,1,0,186357
15192,2371903,1,1,185859
15238,2375247,6,1,186100
15238,2375248,6,0,80220
15238,2375249,6,1,186100
15238,2375250,6,0,80220
15238,2375251,6,1,186100
15238,2375252,6,0,80220
15238,2375253,6,1,186100
15238,2375255,6,0,80220
15238,2375256,6,1,186100
15238,2375258,6,0,80220
15238,2375259,6,1,186100
15238,2375261,6,0,80220
15238,2375262,6,1,186100
15238,2375263,6,0,80220
15238,2375264,6,1,186100
15238,2375265,6,0,80220
15238,2375266,6,1,186100
15238,2375267,6,0,80220
15238,2375268,6,1,186100
15238,2375269,6,0,80220
15238,2375270,6,1,186100
15238,2375273,6,0,80220
15238,2375274,6,1,186100
15238,2375276,6,0,80220
15238,2375277,6,1,186100
15238,2375278,6,0,80220
15238,2375279,6,1,186100
15238,2375280,6,0,80220
15238,2375281,6,1,186100
15238,2375283,6,0,80220
15238,2375284,6,1,186100
15238,2375285,6,0,80220
15238,2375286,6,1,186100
15238,2375287,6,0,80220
15238,2375288,6,1,186100
15238,2375290,6,0,80220
15238,2375291,6,1,186100
15238,2375293,6,0,80220
15238,2375294,6,1,186100
15238,2375296,6,0,80220
15238,2375297,6,1,186100
15238,2375299,6,0,80220
15238,2375300,6,1,186100
15238,2375301,6,0,80220
15238,2375302,6,1,186100
15238,2375303,6,0,80220
15238,2375304,6,1,186100
15238,2375305,6,0,80220
15238,2375306,6,1,186100
15238,2375309,6,0,80220
15238,2375310,6,1,186100
15238,2375312,6,0,80220
15238,2375313,6,1,186100
15238,2375316,6,0,80220
15238,2375317,6,1,186100
15238,2375319,6,0,80220
15238,2375320,6,1,186100
15238,2375322,6,0,80220
15238,2375323,6,1,186100
15238,2375325,6,0,80220
15238,2375326,6,1,186100
15238,2375327,6,0,80220
15238,2375328,6,1,186100
15238,2375330,6,0,80220
15238,2375331,6,1,186100
15238,2375332,6,0,80220
15238,2375333,6,1,186100
15238,2375336,6,0,80220
15238,2375337,6,1,186100
15238,2375339,6,0,80220
15238,2375340,6,1,186100
15238,2375342,6,0,80220
15238,2375343,6,1,186100
15238,2375345,6,0,80220
15238,2375346,6,1,186100
15238,2375348,6,0,80220
15238,2375349,6,1,186100
15238,2375350,6,0,80220
15238,2375351,6,1,186100
15238,2375352,6,0,80220
15238,2375353,6,1,186100
15238,2375354,6,0,80220
15238,2375359,6,1,74224
15238,2375361,6,0,80220
23904,2383029,2,0,154196
23904,2383030,2,1,186362
23904,2383032,2,1,186363
23904,2383033,2,0,154187
23904,2383034,2,1,186363
23904,2383035,2,0,154187
23904,2383036,2,1,186363
23904,2383038,2,0,154187
23904,2383040,2,0,154187
23904,2383041,2,1,186363
23904,2383044,2,0,154187
23904,2383045,2,1,186363
23905,2383099,2,1,75366
23905,2383100,2,0,186180
23905,2383101,2,1,75366
23905,2383102,2,0,186180
23905,2383103,2,1,75366
23905,2383104,2,0,186180
23905,2383106,2,1,75366
23905,2383109,2,0,186096
23905,2383112,2,0,186180
19293,2384428,2,1,75363
19293,2384430,2,1,75363
19293,2384432,2,1,75363
19293,2384434,2,1,75363
19293,2384436,2,1,75363
19293,2384438,2,1,75363
19293,2384440,2,0,75364
19293,2384442,4,0,75364
19292,2384670,2,0,75360
19292,2384672,2,0,75360
19292,2384674,2,0,75360
19292,2384676,2,0,75360
19292,2384678,2,0,186194
19292,2384680,2,0,186194
19292,2384682,2,0,186194
19292,2384684,2,1,75362
19292,2384686,2,1,75362
19292,2384688,2,1,75362
19292,2384690,2,1,75362
19292,2384692,2,1,75362
19292,2384694,2,1,75362
19292,2384696,2,1,75362
19292,2384698,2,1,75362
19292,2384700,2,1,75362
19292,2384702,2,1,75362
19292,2384704,2,1,75362
19292,2384706,2,1,75362
19292,2384708,2,1,75362
19292,2384710,4,1,75362
19292,2384712,2,1,75362
19292,2384714,2,1,75362
19292,2384716,2,1,75362
19292,2384718,2,1,75362
19292,2384720,2,1,75362
19292,2384722,2,0,75360
19292,2384724,2,0,186194
23902,2386083,2,0,186408
23902,2386084,2,0,186408
23902,2386085,2,0,186408
23902,2386087,2,0,154984
23902,2386088,2,0,154984
23902,2386089,2,0,154984
23902,2386091,2,0,186117
23902,2386092,2,0,186117
23902,2386093,2,0,186117
23902,2386094,2,0,154984
23902,2386097,2,0,154984
23902,2386098,2,0,154984
23902,2386099,2,0,154984
23902,2386100,2,0,154984
23902,2386101,2,0,154984
23902,2386102,2,0,154984
23902,2386103,2,0,154984
23902,2386104,2,0,154984
23902,2386105,2,0,154984
23902,2386106,2,0,186117
23902,2386107,2,0,154984
23902,2386108,2,0,154984
23902,2386109,2,0,154984
23902,2386110,2,0,154984
23902,2386111,2,0,154984
23902,2386113,2,0,154177
23902,2386114,2,0,154177
23902,2386115,2,0,154177
23902,2386118,2,0,154177
23902,2386120,2,0,154984
23902,2386124,2,0,154177
23902,2386126,2,0,154177
23902,2386130,2,0,186117
23902,2386131,2,0,186117
23907,2386928,2,0,154183
23907,2386930,2,0,154183
23907,2386932,2,0,154183
23907,2386934,2,0,154183
23907,2386936,2,0,154183
23907,2386938,2,1,186207
23907,2386940,2,1,186207
23907,2386942,2,0,154183
23907,2386944,2,1,186207
23907,2386946,2,0,154183
23907,2386948,2,0,154183
23907,2386950,2,0,154183
23907,2386952,2,1,186207
23907,2386954,2,1,186207
23907,2386956,2,1,186207
23907,2386958,2,1,186207
23907,2386960,2,1,186207
15182,2387029,2,0,186097
15182,2387030,2,1,74254
15182,2387031,2,0,186097
15182,2387032,2,1,74254
15182,2387033,2,0,186097
15182,2387034,2,1,74254
15182,2387035,2,0,186097
15182,2387036,2,1,74254
15182,2387038,2,0,186097
15182,2387039,2,1,74254
15182,2387041,2,0,186097
15182,2387042,2,1,74254
15182,2387044,2,0,186097
15182,2387045,2,1,74254
15182,2387047,2,0,186097
15182,2387048,2,1,74254
15182,2387050,2,0,186097
15182,2387051,2,1,74254
15182,2387053,2,0,186097
15182,2387054,2,1,74254
15182,2387056,2,0,186097
15182,2387057,2,1,74254
15182,2387059,2,0,186097
15182,2387060,2,1,74254
15182,2387062,2,0,186097
15182,2387063,2,1,74254
15182,2387065,2,0,186097
15182,2387066,2,1,74254
15182,2387067,2,0,186097
15182,2387068,2,1,74254
15182,2387069,2,0,186097
15182,2387070,2,1,74254
15182,2387073,2,0,186097
15182,2387074,2,1,74254
15182,2387076,2,0,186097
15182,2387077,2,1,74254
15182,2387079,2,0,186097
15182,2387080,2,1,74254
15182,2387081,2,0,186097
15182,2387082,2,1,74254
15182,2387084,2,0,186097
15182,2387085,2,1,74254
15182,2387087,2,0,186097
15182,2387088,2,1,74254
15182,2387089,2,0,186097
15182,2387090,2,1,74254
15182,2387092,2,0,186097
15182,2387093,2,1,74254
15182,2387094,2,0,186097
15182,2387095,2,1,74254
15182,2387096,2,0,186097
15182,2387097,2,1,74254
15182,2387098,2,0,186097
15182,2387099,2,1,74254
15182,2387101,2,0,186097
15182,2387102,2,1,74254
15182,2387104,2,0,186097
15182,2387105,2,1,74254
15182,2387106,2,0,186097
15182,2387107,2,1,74254
15182,2387108,2,0,186097
15182,2387109,2,1,74254
15182,2387111,2,0,186097
15182,2387112,2,1,74254
15182,2387114,2,0,186097
15182,2387115,2,1,74254
15182,2387117,2,0,186097
15182,2387118,2,1,74254
15182,2387120,2,0,186097
15182,2387121,2,1,74254
15182,2387123,2,0,186097
15182,2387124,2,1,74254
15182,2387126,2,0,186097
15182,2387127,2,1,74254
15182,2387129,2,0,186097
15182,2387130,2,1,74254
15182,2387132,2,0,186097
15182,2387133,2,1,74254
15182,2387135,2,0,186097
15182,2387136,2,1,74254
15182,2387138,2,0,186097
15182,2387139,2,1,74254
15182,2387142,2,0,186097
15182,2387143,2,1,154173
15182,2387144,2,0,186097
15182,2387145,2,1,74255
19291,2387422,2,0,186210
19291,2387423,2,0,75355
19291,2387425,2,0,75355
19291,2387427,2,0,75355
19291,2387429,2,0,75355
19291,2387431,2,1,84373
19291,2387433,2,0,186210
19291,2387435,2,0,186210
19291,2387437,2,0,186210
19291,2387439,2,0,186210
19291,2387441,2,0,186210
19291,2387443,2,0,186210
19291,2387446,2,0,75355
19291,2387448,2,0,186210
19291,2387450,2,0,186210
19291,2387452,2,0,186210
19291,2387454,2,1,76025
19291,2387456,2,1,84373
19291,2387458,2,1,84373
19291,2387460,2,1,76025
19291,2387462,2,1,76025
19291,2387464,2,1,76025
19291,2387466,2,1,76025
19291,2387468,2,1,84373
19291,2387470,2,1,84374
19291,2387472,2,1,76025
19291,2387474,2,1,76025
19291,2387476,2,0,186210
15212,2387993,2,0,185860
15212,2387994,2,1,154152
15212,2387995,2,0,185860
15212,2387996,2,1,154152
15212,2387997,2,0,185861
15212,2387998,2,1,154152
15212,2387999,2,0,185860
15212,2388000,2,1,186214
15212,2388001,2,0,185860
15212,2388002,2,1,154152
15212,2388003,2,0,185860
15212,2388004,2,1,154152
15212,2388006,2,0,185860
15212,2388007,2,1,154152
15212,2388008,2,0,185860
15212,2388009,2,1,154152
15212,2388010,2,0,185860
15212,2388011,2,1,154152
15212,2388012,2,0,185860
15212,2388013,2,1,154152
15212,2388014,2,0,185860
15212,2388015,2,1,154152
15212,2388017,2,0,185860
15212,2388018,2,1,154152
15212,2388019,2,0,185860
15212,2388020,2,1,154152
15212,2388021,2,0,185860
15212,2388022,2,1,154152
15212,2388023,2,0,185860
15212,2388024,2,1,154152
15212,2388025,2,0,185860
15212,2388026,2,1,154152
15212,2388027,2,0,185860
15212,2388028,2,1,154152
15212,2388029,2,0,185861
15212,2388030,2,1,154152
15212,2388031,2,0,185860
15212,2388032,2,1,186214
15212,2388033,2,0,185860
15212,2388034,2,1,154152
15212,2388035,2,0,185860
15212,2388036,2,1,154152
15212,2388038,2,0,185860
15212,2388039,2,1,154152
15212,2388040,2,0,185860
15212,2388041,2,1,154152
15212,2388042,2,0,185860
15212,2388043,2,1,154152
15212,2388044,2,0,185860
15212,2388045,2,1,154152
15212,2388046,2,0,185860
15212,2388047,2,1,154152
15212,2388048,2,0,185860
15212,2388049,2,1,154152
15212,2388050,2,0,185860
15212,2388051,2,1,154152
15212,2388052,2,0,185860
15212,2388053,2,1,154152
15212,2388054,2,0,185860
15212,2388055,2,1,154152
15212,2388056,2,0,185860
15212,2388057,2,1,154152
15212,2388058,2,0,185860
15212,2388059,2,1,154152
15212,2388060,2,0,185860
15212,2388061,2,1,154152
15212,2388063,2,0,185860
15212,2388064,2,1,154152
15212,2388065,2,0,185860
15212,2388066,2,1,154152
15236,2388177,2,0,186132
15236,2388178,2,1,185873
15236,2388179,2,1,185873
15236,2388180,2,0,186132
15236,2388183,2,1,185873
15236,2388184,2,1,185873
15236,2388185,2,0,186132
15236,2388187,2,0,186132
15236,2388188,2,1,185873
15236,2388190,2,1,185873
15236,2388191,2,0,186132
15236,2388193,2,0,186132
15236,2388194,2,1,185873
15236,2388196,2,0,186132
15236,2388199,2,1,185873
15236,2388201,2,1,185873
15236,2388203,2,1,186200
15236,2388204,2,0,186132
15236,2388206,2,1,185873
15236,2388207,2,0,186132
15236,2388210,2,1,185873
15236,2388211,2,0,186132
15236,2388214,2,1,185873
15236,2388215,2,0,186132
15236,2388218,2,1,185873
15236,2388220,2,1,186200
15236,2388221,2,1,186200
15236,2388222,2,1,185873
15236,2388224,2,1,186200
15236,2388225,2,1,185873
15236,2388231,2,0,186132
15227,2389175,2,0,186348
15227,2389176,2,1,185674
15227,2389177,2,0,186348
15227,2389178,2,1,185674
15227,2389180,2,0,186348
15227,2389181,2,1,185674
15227,2389182,2,0,186348
15227,2389183,2,1,185674
15227,2389184,2,0,186348
15227,2389185,2,1,185674
15227,2389186,2,0,186348
15227,2389187,2,1,185674
15227,2389188,2,0,186348
15227,2389189,2,1,185674
15227,2389190,2,0,186348
15227,2389191,2,1,185674
15227,2389192,2,0,186348
15227,2389193,2,1,185674
15227,2389194,2,0,186348
15227,2389195,2,1,185674
15227,2389196,2,0,186348
15227,2389197,2,1,185674
15227,2389199,2,0,186348
15227,2389200,2,1,185674
15227,2389201,2,0,186348
15227,2389202,2,1,185674
15227,2389203,2,0,186348
15227,2389204,2,1,185674
15227,2389205,2,0,186348
15227,2389206,2,1,185674
15227,2389207,2,0,186348
15227,2389208,2,1,185674
15227,2389209,2,0,186348
15227,2389210,2,1,185674
15227,2389213,2,0,186348
15227,2389214,2,1,185674
15227,2389215,2,0,186348
15227,2389216,2,1,185674
15227,2389218,2,0,186348
15227,2389219,2,1,185674
15227,2389220,2,0,186348
15227,2389221,2,1,185674
15227,2389223,2,0,186348
15227,2389224,2,1,185674
15227,2389226,2,0,186348
15227,2389227,2,1,185674
15227,2389228,2,0,186348
15227,2389229,2,1,185674
15227,2389230,2,0,186348
15227,2389231,2,1,185674
15227,2389233,2,0,186348
15227,2389234,2,1,185674
15227,2389235,2,0,186348
15227,2389236,2,1,185674
15227,2389238,2,0,186348
15227,2389239,2,1,185674
15227,2389241,2,0,186348
15227,2389242,2,1,185674
15227,2389244,2,0,186348
15227,2389245,2,1,185674
15227,2389246,2,0,186348
15227,2389247,2,1,185674
15227,2389249,2,0,186348
15227,2389250,2,1,185674
15227,2389251,2,0,186348
15227,2389252,2,1,185674
15227,2389253,2,0,186348
15227,2389254,2,1,185674
15227,2389255,2,0,186348
15227,2389256,2,1,185674
15227,2389257,2,0,186348
15227,2389258,2,1,185674
15227,2389259,2,0,186348
15227,2389260,2,1,185674
15227,2389263,2,0,186348
15227,2389264,2,1,185674
15227,2389265,2,0,186348
15227,2389266,2,1,185674
15227,2389267,2,0,186348
15227,2389268,2,1,185674
15227,2389270,2,0,186348
15227,2389271,2,1,185674
15227,2389272,2,0,186348
15227,2389273,2,1,185674
23903,2389663,2,0,186201
23903,2389665,2,0,186201
23903,2389667,2,0,186201
23903,2389669,2,0,186202
15214,2389760,2,0,186192
15214,2389761,2,1,154158
15214,2389762,2,0,186192
15214,2389763,2,1,154158
15214,2389764,2,0,186192
15214,2389765,2,1,154158
15214,2389766,2,0,154159
15214,2389767,2,1,154158
15214,2389768,2,0,154159
15214,2389769,2,1,154158
15214,2389770,2,0,186192
15214,2389771,2,1,186215
15214,2389772,2,0,154159
15214,2389773,2,1,154161
15214,2389774,2,0,154159
15214,2389775,2,1,186215
15214,2389776,2,0,154162
15214,2389777,2,1,154161
15214,2389779,2,0,154162
15214,2389780,2,1,154161
15214,2389782,2,0,154162
15214,2389783,2,1,154161
15214,2389784,2,0,154162
15214,2389785,2,1,186216
15214,2389786,2,0,154162
15214,2389787,2,1,186216
15214,2389789,2,0,186193
15214,2389790,2,1,154161
15214,2389791,2,0,186192
15214,2389792,2,1,186215
15214,2389794,2,0,186193
15214,2389795,2,1,154161
15214,2389796,2,1,154158
15214,2389797,2,0,154162
15214,2389798,2,1,186216
15214,2389800,2,0,186192
15214,2389801,2,1,154158
15214,2389802,2,0,154159
15214,2389803,2,1,186215
15214,2389804,2,0,186193
15214,2389805,2,1,154161
15214,2389806,2,0,154159
15214,2389807,2,1,186215
15214,2389809,2,0,186193
15214,2389810,2,1,154161
15214,2389812,2,0,154162
15214,2389813,2,1,154161
15214,2389815,2,0,154162
15214,2389816,2,1,186216
15214,2389817,2,0,154162
15214,2389818,2,1,186215
15214,2389819,2,1,186215
15214,2389820,2,1,186215
15214,2389822,2,0,186192
15214,2389823,2,0,155439
15214,2389824,2,1,186216
15214,2389825,2,0,186192
15214,2389826,2,0,186192
17378,2391244,2,0,186114
17378,2391245,2,1,186088
17378,2391246,2,0,186114
17378,2391247,2,1,186088
17378,2391249,2,0,186114
17378,2391250,2,1,186088
17378,2391252,2,0,186114
17378,2391253,2,1,186088
17378,2391255,2,0,186114
17378,2391256,2,1,186088
15238,2391784,2,1,186100
15238,2391785,2,0,80220
15238,2391786,2,1,186100
15238,2391787,2,0,80220
15238,2391788,2,1,186100
15238,2391789,2,0,80221
15238,2391790,2,1,186100
15238,2391792,2,0,80221
15238,2391793,2,1,186100
15238,2391794,2,0,80221
15238,2391799,2,1,186118
15238,2391800,2,0,80220
15238,2391801,2,1,186118
15238,2391803,2,0,80220
15238,2391804,2,1,186118
15238,2391805,2,0,80220
15238,2391806,2,1,186118
15238,2391807,2,0,80220
15238,2391808,2,1,186100
15238,2391809,2,0,80220
15238,2391810,2,1,186100
15238,2391812,2,0,80220
15238,2391813,2,1,186100
15238,2391814,2,0,80220
15238,2391815,2,1,186100
15238,2391817,2,0,80220
15238,2391818,2,1,186100
15238,2391819,2,0,80220
15238,2391823,2,1,74224
15238,2391825,2,1,186118
15238,2391826,2,0,80220
15238,2391827,2,1,186118
15238,2391831,2,0,80220
15220,2394204,2,0,186359
15220,2394205,2,1,186213
15220,2394206,2,0,186359
15220,2394207,2,1,186213
15220,2394208,2,0,186359
15220,2394209,2,1,186213
15220,2394210,2,0,186359
15220,2394211,2,1,186213
15220,2394212,2,0,186359
15220,2394213,2,1,186213
15220,2394214,2,0,186359
15220,2394215,2,1,186213
15220,2394216,2,0,186359
15220,2394217,2,1,186213
15220,2394218,2,0,186359
15220,2394219,2,1,186213
15220,2394220,2,0,186359
15220,2394221,2,1,186213
15220,2394222,2,0,186359
15220,2394223,2,1,186213
15220,2394224,2,0,186359
15220,2394225,2,1,186213
15220,2394226,2,0,186359
15220,2394227,2,1,186213
15220,2394228,2,0,186359
15220,2394229,2,1,186213
15220,2394230,2,0,186359
15220,2394231,2,1,186213
15220,2394232,2,0,186359
15220,2394233,2,1,186213
15220,2394234,2,0,186359
15220,2394235,2,1,186213
15220,2394236,2,0,186359
15220,2394237,2,1,186213
15220,2394238,2,0,186359
15220,2394239,2,1,186213
15220,2394240,2,0,186359
15220,2394241,2,1,186213
15220,2394242,2,0,186359
15220,2394243,2,1,186213
15220,2394244,2,0,186359
15220,2394245,2,1,186213
15220,2394246,2,0,186359
15220,2394247,2,1,186213
15220,2394248,2,0,186359
15220,2394249,2,1,186213
15220,2394250,2,0,186359
15220,2394251,2,1,186213
15220,2394252,2,0,186359
15220,2394253,2,1,186213
15220,2394254,2,0,186359
15220,2394255,2,1,186213
15220,2394256,2,0,186359
15220,2394257,2,1,186213
15220,2394258,2,0,186359
15220,2394259,2,1,186213
15220,2394260,2,0,186359
15220,2394261,2,1,186213
15220,2394262,2,0,186359
15220,2394263,2,1,186213
15220,2394264,2,0,186359
15220,2394265,2,1,186213
15220,2394266,2,0,186359
15220,2394267,2,1,186213
15220,2394268,2,0,186359
15220,2394269,2,1,186213
15220,2394270,2,0,186359
15220,2394271,2,1,186213
15220,2394272,2,0,186359
15220,2394273,2,1,186213
15220,2394274,2,0,186359
15220,2394275,2,1,186213
15220,2394276,2,0,186359
15220,2394277,2,1,186213
15220,2394278,2,0,186359
15220,2394279,2,1,186213
15220,2394280,2,0,186359
15220,2394281,2,1,186213
15220,2394282,2,0,186359
15220,2394283,2,1,186213
15220,2394284,2,0,186359
15220,2394285,2,1,186213
15220,2394286,2,0,186359
15220,2394287,2,1,186213
15220,2394288,2,0,186359
15220,2394289,2,1,186213
15220,2394290,2,0,186359
15220,2394291,2,1,186213
15220,2394292,2,0,186359
15220,2394293,2,1,186213
15220,2394294,2,0,186359
15220,2394295,2,1,186213
15220,2394296,2,0,186359
15220,2394297,2,1,186213
15220,2394298,2,0,186359
15220,2394299,2,1,186213
15220,2394300,2,0,186359
15220,2394301,2,1,186213
15220,2394302,2,0,186359
15220,2394303,2,1,186213
15220,2394304,2,0,186359
15220,2394305,2,1,186213
15220,2394307,2,0,186359
15220,2394308,2,1,186213
15220,2394309,2,0,186359
15220,2394310,2,1,186213
15220,2394311,2,1,186213
15220,2394312,2,0,186359
15220,2394313,2,1,186213
15220,2394318,2,0,186359
15220,2394319,2,0,186359
15220,2394320,2,1,186213
15220,2394321,2,0,186359
15220,2394322,2,1,186213
15242,2394499,2,0,185865
15242,2394500,2,1,186212
15242,2394501,2,0,185865
15242,2394502,2,1,186212
15242,2394503,2,0,185865
15242,2394504,2,1,186212
15242,2394506,2,0,185865
15242,2394507,2,1,186212
15242,2394508,2,0,185865
15242,2394509,2,0,185865
15242,2394510,2,1,186212
15242,2394511,2,0,185865
15242,2394512,2,1,186212
15242,2394513,2,0,185865
15242,2394514,2,1,186212
15242,2394515,2,0,185865
15242,2394516,2,1,186212
15242,2394517,2,0,185865
15242,2394518,2,1,186212
15242,2394519,2,0,185865
15242,2394520,2,1,186212
15242,2394521,2,0,185865
15242,2394522,2,1,186212
15242,2394523,2,0,185865
15242,2394524,2,1,186212
15242,2394525,2,0,185865
15242,2394526,2,1,186212
15242,2394527,2,0,185865
15242,2394528,2,1,186212
15242,2394529,2,0,185865
15242,2394530,2,1,186212
15242,2394531,2,0,185865
15242,2394532,2,1,186212
15242,2394533,2,0,185865
15242,2394534,2,1,186212
15242,2394535,2,0,185865
15242,2394536,2,1,186212
15242,2394537,2,0,185865
15242,2394538,2,1,186212
15242,2394539,2,0,185865
15242,2394540,2,1,186212
15242,2394541,2,0,185865
15242,2394542,2,1,186212
15242,2394543,2,0,185865
15242,2394544,2,1,186212
15242,2394546,2,1,186212
15242,2394547,2,0,185865
15242,2394548,2,1,186212
15238,2396207,1,1,186100
15238,2396208,1,0,80220
15238,2396209,1,1,186100
15238,2396210,1,0,80220
15238,2396211,1,1,186100
15238,2396212,1,0,80220
15238,2396213,1,1,186100
15238,2396215,1,0,80220
15238,2396216,1,1,186100
15238,2396218,1,0,80220
15238,2396219,1,1,186100
15238,2396221,1,0,80220
15238,2396222,1,1,186100
15238,2396223,1,0,80220
15238,2396224,1,1,186100
15238,2396225,1,0,80220
15238,2396226,1,1,186100
15238,2396227,1,0,80220
15238,2396228,1,1,186100
15238,2396229,1,0,80220
15238,2396230,1,1,186100
